VIN,Mileage,Oil Life,Average MPG,Brake Fluid Level,Brake Fluid Pressure,Oil Pressure
2G1355S30G9550686,6544,56,36,Full,Good,Good
1HAS4AKC3GR978772,24494,73,31,Full,Good,Good
1FAHP1F85GG786165,11387,34,23,Full,Good,Good
2G1355S30G9733302,14862,88,25,Full,Good,Good
1FAHP1F85GG441076,29058,61,26,Full,Good,Good
1FAHP2F85GG643448,6870,70,27,Full,Good,Good
1HAS4AKC3GR475585,29952,39,28,Full,Good,Good
2G1145S30G9335552,17019,93,34,Full,Good,Good
1FAHP2F85GG469361,8444,80,20,Full,Good,Good
2G1378S30G9968244,25410,34,29,Full,Good,Good
2G1145S30G9307871,9900,49,20,Full,Good,Good
1FAHP2F85GG425603,11772,33,34,Full,Good,Good
1GKS2AKC3GR974703,6675,91,34,Full,Good,Good
1GKS2AKC3GR128673,10964,46,27,Full,Good,Good
2G1355S30G9199457,8482,87,25,Full,Good,Good
1FAHP2F36GG586218,29360,51,36,Full,Good,Good
1FAHP2F85GG559654,15996,90,34,Full,Good,Good
2G1378S30G9233279,12892,95,22,Full,Good,Good
1FAHP1F85GG405055,6259,37,35,Full,Good,Good
2G1355S30G9870083,26774,50,20,Full,Good,Good
1FAHP2F85GG137741,16744,86,27,Full,Good,Good
1GKS2AKC3GR464760,6055,55,28,Full,Good,Good
2G1145S30G9753128,21752,31,28,Full,Good,Good
1FAHP1F85GG280650,18882,50,34,Full,Good,Good
2G1378S30G9570413,24794,82,27,Full,Good,Good
1FAHP1F85GG487399,8997,61,36,Full,Good,Good
1FAHP1F85GG386185,21251,44,35,Full,Good,Good
2G1355S30G9177202,7884,89,22,Full,Good,Good
1FAHP1F85GG581704,6885,31,20,Full,Good,Good
1FAHP1F85GG343062,27699,81,34,Full,Good,Good
1HAS4AKC3GR588772,17936,41,25,Full,Good,Good
2G1355S30G9598526,11181,45,32,Full,Good,Good
1FAHP2F36GG666520,18421,62,21,Full,Good,Good
1FAHP2F85GG725542,26180,35,20,Full,Good,Good
1FAHP2F36GG681512,22925,30,28,Full,Good,Good
1GKS2AKC3GR435389,22449,82,30,Full,Good,Good
1HAS4AKC3GR608637,15800,94,30,Full,Good,Good
1GKS2AKC3GR484798,12601,50,33,Full,Good,Good
2G1378S30G9622329,19164,70,27,Acceptable,Good,Good
1GKS2AKC3GR181135,19798,91,20,Full,Good,Good
1HAS4AKC3GR892917,27808,58,21,Full,Good,Good
1FAHP2F36GG604669,24026,73,21,Full,Good,Good
1FAHP2F85GG953879,27494,86,32,Full,Good,Good
1FAHP1F85GG326570,17780,11,21,Full,Good,Good
2G1378S30G9630844,23286,62,29,Full,Good,Good
1GKS2AKC3GR665248,19157,55,21,Full,Good,Good
2G1378S30G9112162,24282,50,32,Full,Good,Good
2G1355S30G9213573,27078,31,36,Full,Good,Good
1FAHP2F85GG133898,14076,64,21,Full,Good,Good
1FAHP1F85GG898856,19840,70,34,Full,Good,Good
1FAHP2F36GG834932,14089,30,23,Full,Good,Good
1FAHP1F85GG496186,16390,51,34,Full,Good,Good
1FAHP2F85GG213261,23030,59,23,Full,Good,Good
2G1145S30G9350127,22164,94,29,Full,Good,Good
2G1355S30G9578574,14359,70,36,Full,Good,Good
2G1355S30G9370972,15759,21,32,Full,Good,Good
1FAHP1F85GG932693,22385,97,26,Full,Good,Good
1FAHP2F36GG229524,19740,98,31,Full,Good,Good
2G1355S30G9248271,16263,54,33,Full,Good,Good
2G1145S30G9930495,17386,79,26,Full,Good,Good
2G1145S30G9624081,20334,59,23,Full,Good,Good
1FAHP2F85GG843664,17475,95,25,Full,Good,Good
1FAHP2F85GG541135,12112,68,35,Full,Good,Good
2G1145S30G9140433,22878,68,28,Full,Good,Good
1HAS4AKC3GR175590,9732,97,32,Full,Good,Good
2G1145S30G9681808,11844,93,22,Full,Good,Good
2G1378S30G9163360,24131,72,29,Full,Good,Good
1GKS2AKC3GR561438,13803,92,21,Full,Good,Good
2G1145S30G9956870,18461,43,29,Full,Good,Good
2G1355S30G9338973,17757,68,32,Full,Acceptable,Good
1HAS4AKC3GR659521,19269,85,33,Acceptable,Good,Good
2G1145S30G9936251,29774,77,29,Full,Good,Good
2G1145S30G9563807,16280,47,28,Full,Good,Good
1GKS2AKC3GR761951,16597,54,28,Full,Good,Good
1FAHP2F36GG771535,10275,66,33,Full,Good,Good
2G1355S30G9239573,21539,91,28,Full,Good,Acceptable
1FAHP2F85GG933529,27064,49,20,Full,Good,Good
1HAS4AKC3GR334214,13749,92,26,Full,Good,Good
2G1145S30G9549386,18026,28,32,Full,Good,Good
1HAS4AKC3GR148872,21939,37,31,Full,Good,Good
1GKS2AKC3GR577603,16983,95,26,Full,Good,Acceptable
1FAHP2F85GG826501,15626,90,33,Full,Good,Good
1FAHP1F85GG548413,22944,46,24,Full,Good,Good
1HAS4AKC3GR451760,9037,76,24,Full,Good,Good
2G1355S30G9887207,18639,69,22,Full,Good,Good
1FAHP1F85GG388753,20784,79,22,Acceptable,Good,Good
1GKS2AKC3GR479594,24455,98,28,Full,Good,Good
1FAHP1F85GG514348,25687,81,22,Full,Good,Good
2G1145S30G9609760,14216,22,24,Full,Good,Good
1GKS2AKC3GR345965,15349,81,25,Full,Good,Good
2G1378S30G9733979,10231,92,27,Full,Good,Good
1HAS4AKC3GR798047,10666,80,26,Full,Good,Good
2G1378S30G9252121,9595,81,31,Full,Good,Good
2G1145S30G9574633,23638,82,20,Full,Good,Good
2G1145S30G9432962,7204,71,31,Full,Good,Good
2G1145S30G9292128,7944,88,23,Full,Good,Good
2G1145S30G9868758,19113,99,22,Full,Good,Good
1GKS2AKC3GR867347,26349,93,20,Full,Good,Good
1FAHP2F85GG904414,23889,76,32,Full,Good,Good
1FAHP1F85GG259521,9900,41,36,Full,Good,Good
1HAS4AKC3GR652870,17223,96,34,Full,Good,Good
1HAS4AKC3GR145126,6359,56,22,Full,Good,Good
1GKS2AKC3GR778698,6127,33,35,Full,Good,Good
1FAHP2F85GG669394,14173,30,24,Full,Good,Good
2G1378S30G9535655,11649,51,22,Full,Good,Good
2G1145S30G9710556,20439,83,21,Full,Good,Good
1FAHP1F85GG685504,9742,57,34,Full,Good,Good
1HAS4AKC3GR474521,10399,56,30,Full,Good,Good
2G1145S30G9146375,10483,91,28,Full,Good,Good
2G1355S30G9891118,18921,91,35,Full,Good,Good
2G1355S30G9332086,17741,44,32,Full,Good,Good
1GKS2AKC3GR722635,26496,98,34,Full,Good,Good
1FAHP2F85GG731189,20763,83,34,Full,Good,Good
1GKS2AKC3GR884222,17327,95,22,Full,Good,Good
2G1145S30G9677059,16610,97,31,Full,Good,Good
2G1145S30G9299825,17936,31,35,Full,Good,Good
1GKS2AKC3GR153465,15051,40,27,Full,Good,Good
1FAHP2F85GG630110,12871,90,30,Full,Good,Good
2G1145S30G9746620,7803,36,27,Full,Good,Good
1FAHP1F85GG338540,21343,71,31,Full,Good,Good
2G1145S30G9565980,16340,56,34,Full,Good,Good
1HAS4AKC3GR828147,26785,60,31,Full,Good,Good
2G1355S30G9905086,11708,30,27,Full,Good,Good
1FAHP1F85GG712754,18936,36,22,Full,Good,Good
2G1145S30G9244896,11026,66,35,Full,Good,Good
1GKS2AKC3GR696224,23004,39,22,Full,Good,Good
2G1378S30G9845273,14588,31,34,Full,Good,Good
2G1145S30G9638352,22820,35,33,Full,Good,Good
1GKS2AKC3GR190406,21781,39,36,Full,Good,Good
1GKS2AKC3GR932713,17477,47,33,Full,Good,Good
2G1378S30G9909094,11076,33,20,Full,Good,Good
1HAS4AKC3GR809465,19238,99,31,Full,Good,Good
2G1355S30G9442609,18691,1,24,Full,Good,Good
1FAHP2F36GG167232,16057,26,26,Full,Good,Good
1GKS2AKC3GR629074,27478,43,32,Full,Good,Good
1FAHP2F36GG624890,7553,66,34,Full,Good,Good
1HAS4AKC3GR184550,17524,45,36,Full,Good,Good
1HAS4AKC3GR766904,8813,83,30,Full,Good,Good
1GKS2AKC3GR628397,25915,40,23,Full,Good,Good
1FAHP1F85GG527833,8492,99,22,Full,Good,Good
2G1378S30G9269167,28776,53,27,Full,Good,Good
1GKS2AKC3GR179800,25306,63,32,Full,Good,Good
1HAS4AKC3GR502501,24230,68,36,Full,Good,Good
2G1145S30G9603646,20053,72,33,Full,Good,Good
2G1355S30G9749089,12601,70,34,Full,Good,Good
2G1145S30G9234481,16891,91,25,Full,Good,Good
2G1378S30G9615319,21609,63,22,Full,Good,Good
1FAHP2F36GG228977,29060,83,30,Full,Good,Good
2G1378S30G9985756,13236,97,23,Full,Good,Good
1FAHP1F85GG653935,28067,45,20,Full,Good,Good
1FAHP2F36GG186778,28244,90,36,Full,Good,Good
1HAS4AKC3GR846356,29232,43,35,Full,Good,Good
2G1378S30G9853051,12168,99,28,Full,Good,Good
2G1378S30G9731019,11938,35,23,Full,Good,Good
1HAS4AKC3GR416559,26990,94,21,Full,Good,Good
1FAHP1F85GG727782,10728,42,23,Full,Good,Good
1FAHP2F85GG330162,25551,46,25,Full,Good,Good
1FAHP2F36GG990792,7688,91,21,Full,Good,Good
1HAS4AKC3GR501434,23623,75,29,Full,Good,Good
2G1355S30G9882422,7613,48,26,Full,Good,Good
1HAS4AKC3GR285177,12538,36,36,Full,Good,Good
1FAHP2F36GG427362,24602,80,27,Full,Good,Good
1GKS2AKC3GR172218,22168,88,31,Full,Good,Good
2G1355S30G9791429,28661,98,35,Full,Good,Good
1HAS4AKC3GR189824,17864,34,28,Full,Good,Good
2G1145S30G9993141,13540,96,20,Full,Good,Good
1GKS2AKC3GR795394,17153,34,29,Full,Good,Good
1FAHP2F85GG354023,25595,93,23,Full,Good,Good
2G1355S30G9415890,17746,47,29,Full,Acceptable,Good
1FAHP1F85GG931256,26519,87,33,Full,Good,Good
1HAS4AKC3GR961383,28941,88,33,Acceptable,Good,Good
2G1145S30G9832213,18390,56,32,Full,Good,Good
1FAHP1F85GG681591,21670,18,25,Full,Good,Good
1FAHP2F85GG601905,26933,94,22,Full,Good,Good
1GKS2AKC3GR625349,26792,92,24,Full,Good,Good
2G1378S30G9947384,27533,67,29,Full,Good,Good
1GKS2AKC3GR839884,8394,57,30,Full,Good,Good
1HAS4AKC3GR606053,16665,71,33,Full,Good,Good
2G1378S30G9296665,10559,88,20,Full,Good,Good
1GKS2AKC3GR582968,7839,39,23,Full,Good,Good
1HAS4AKC3GR269529,6229,78,35,Full,Good,Good
1FAHP2F85GG773617,6268,91,22,Full,Good,Good
1HAS4AKC3GR591526,28608,62,27,Full,Good,Good
1FAHP2F85GG180034,13493,46,28,Full,Good,Good
2G1145S30G9619157,28827,55,24,Full,Good,Good
2G1145S30G9801046,27255,90,34,Full,Good,Good
1FAHP1F85GG930404,11877,71,27,Full,Good,Good
2G1145S30G9821454,27455,79,23,Full,Good,Good
1GKS2AKC3GR147601,10212,60,33,Acceptable,Good,Acceptable
1FAHP2F36GG304477,20274,81,34,Full,Good,Good
1FAHP2F85GG579835,7923,46,28,Full,Acceptable,Good
1FAHP1F85GG977700,26758,97,34,Full,Good,Good
1FAHP2F85GG185112,29772,30,20,Full,Good,Good
2G1355S30G9329652,27611,44,25,Full,Good,Good
2G1145S30G9880027,15870,39,20,Full,Good,Good
2G1145S30G9211039,10758,71,23,Full,Good,Good
1FAHP1F85GG157651,11253,57,24,Full,Acceptable,Good
1FAHP2F85GG737181,13839,55,23,Full,Good,Acceptable
1GKS2AKC3GR963078,13307,37,26,Full,Good,Good
1FAHP2F36GG288781,18832,72,35,Full,Good,Good
1FAHP2F36GG728012,29159,89,27,Full,Good,Good
1FAHP1F85GG723451,27295,91,28,Full,Good,Good
2G1145S30G9436740,7094,40,35,Full,Good,Good
2G1378S30G9950073,18557,34,34,Full,Good,Good
2G1378S30G9818281,26094,89,24,Full,Good,Good
2G1355S30G9484913,20464,77,33,Full,Good,Good
1FAHP2F85GG163636,8695,84,21,Full,Good,Good
1FAHP2F85GG880734,22963,63,26,Full,Good,Good
1FAHP1F85GG143211,23686,64,36,Full,Good,Good
2G1355S30G9546327,27941,91,30,Full,Good,Good
2G1378S30G9656520,9936,32,25,Full,Good,Good
1FAHP2F36GG694564,14867,32,33,Full,Good,Good
2G1355S30G9754120,13246,66,27,Full,Good,Good
1GKS2AKC3GR541327,28319,82,25,Full,Good,Good
1FAHP1F85GG580428,10493,58,27,Full,Good,Good
1HAS4AKC3GR158155,13995,36,29,Full,Good,Good
1GKS2AKC3GR215933,28423,31,26,Full,Good,Good
1FAHP2F85GG725221,12080,63,33,Full,Good,Good
2G1145S30G9966092,10467,83,34,Full,Good,Good
1GKS2AKC3GR367812,16934,55,33,Full,Good,Good
1FAHP2F36GG504442,29315,66,34,Full,Acceptable,Good
1FAHP2F36GG763663,12986,69,26,Full,Good,Good
2G1355S30G9435514,23367,68,24,Full,Good,Good
2G1145S30G9862947,18911,38,22,Full,Good,Good
2G1145S30G9160315,20165,39,32,Full,Good,Good
1FAHP1F85GG261007,6435,62,27,Full,Good,Good
1FAHP2F36GG256632,7290,99,27,Full,Good,Good
1FAHP1F85GG985972,13056,90,36,Full,Good,Good
1FAHP2F85GG966184,9885,48,21,Full,Good,Good
1HAS4AKC3GR533676,17079,89,28,Full,Good,Good
1FAHP2F85GG958352,18941,51,26,Full,Good,Good
1HAS4AKC3GR682121,6637,80,27,Full,Good,Good
1GKS2AKC3GR646654,26289,43,31,Full,Good,Good
1FAHP2F85GG178840,27387,67,31,Full,Good,Good
1FAHP1F85GG411022,17006,55,34,Full,Good,Good
2G1378S30G9753408,9275,44,21,Full,Good,Good
1FAHP1F85GG640054,13372,42,25,Full,Good,Good
2G1145S30G9275457,17138,46,21,Full,Good,Good
2G1378S30G9266255,13173,69,25,Full,Good,Good
1FAHP1F85GG966115,14289,90,29,Full,Good,Good
1GKS2AKC3GR126785,25017,93,29,Full,Good,Good
1FAHP1F85GG499417,17054,86,34,Full,Good,Good
1FAHP1F85GG603749,6831,93,20,Full,Good,Good
1HAS4AKC3GR888810,24107,58,31,Full,Good,Good
1HAS4AKC3GR680921,17168,58,35,Full,Good,Good
2G1355S30G9591035,26517,57,23,Full,Good,Good
2G1378S30G9555431,9904,33,28,Full,Good,Good
2G1378S30G9671220,15198,91,21,Full,Good,Good
2G1145S30G9240720,28282,83,25,Full,Good,Good
1FAHP2F85GG732499,28587,46,32,Full,Good,Good
1FAHP2F85GG898296,25603,67,26,Full,Good,Good
2G1355S30G9837969,19549,82,28,Full,Good,Good
1FAHP2F85GG625050,17433,66,27,Full,Good,Good
1HAS4AKC3GR331971,20829,82,27,Full,Good,Good
2G1378S30G9913209,21385,11,20,Full,Good,Good
2G1378S30G9973527,14443,30,21,Full,Good,Good
1HAS4AKC3GR830977,17805,41,22,Full,Good,Good
1FAHP2F36GG703072,22055,58,32,Full,Good,Good
1HAS4AKC3GR369023,13378,70,22,Full,Good,Good
1FAHP1F85GG625330,19590,46,24,Full,Good,Good
1FAHP1F85GG169338,15860,81,34,Full,Good,Good
2G1145S30G9702835,22457,33,22,Full,Good,Good
2G1145S30G9720840,11924,54,31,Full,Good,Good
1FAHP2F85GG243669,29459,83,24,Full,Good,Good
2G1378S30G9870455,21324,77,27,Full,Good,Good
2G1378S30G9692113,14634,6,29,Full,Good,Good
1FAHP2F85GG307671,10192,70,29,Full,Good,Good
2G1355S30G9521122,26642,96,27,Full,Good,Good
1FAHP2F36GG130736,24272,56,25,Full,Good,Good
2G1145S30G9805605,8278,51,30,Full,Good,Good
1FAHP1F85GG659838,21515,32,35,Full,Good,Good
2G1355S30G9151910,11211,81,27,Full,Good,Good
2G1145S30G9700167,18022,55,35,Full,Good,Good
1FAHP2F36GG718698,14843,72,26,Full,Good,Good
2G1378S30G9742576,15629,47,25,Full,Good,Good
2G1145S30G9662780,10539,45,20,Full,Good,Good
2G1145S30G9308788,20828,53,34,Full,Good,Good
2G1378S30G9369818,23256,32,22,Full,Good,Good
1FAHP2F85GG708188,25790,61,24,Full,Good,Good
1GKS2AKC3GR993004,26911,70,26,Full,Good,Good
1FAHP2F85GG218980,12521,32,23,Full,Good,Good
1GKS2AKC3GR823985,29952,45,31,Full,Good,Good
1FAHP2F85GG844708,12315,70,27,Full,Good,Good
1FAHP1F85GG597250,6084,71,29,Full,Good,Good
1FAHP1F85GG756007,7065,86,29,Full,Good,Good
1HAS4AKC3GR922854,15860,33,23,Full,Good,Good
1GKS2AKC3GR453908,21801,59,26,Full,Good,Good
2G1145S30G9243646,18748,33,36,Full,Good,Good
1FAHP1F85GG943506,20226,30,34,Full,Acceptable,Good
1FAHP2F85GG964451,13038,80,35,Full,Good,Good
2G1355S30G9923179,15730,54,28,Full,Good,Good
1FAHP1F85GG574988,15218,91,36,Full,Good,Good
2G1145S30G9995771,21559,98,21,Full,Good,Good
2G1378S30G9145321,15357,51,22,Full,Good,Good
2G1145S30G9210902,8778,32,26,Full,Good,Good
2G1355S30G9545082,13392,70,36,Full,Good,Good
2G1355S30G9440225,25340,75,20,Full,Good,Good
1FAHP1F85GG826616,10590,95,21,Full,Good,Good
1FAHP2F85GG624051,24479,40,29,Full,Good,Good
1GKS2AKC3GR168044,20030,87,25,Full,Good,Good
2G1355S30G9842234,24806,48,27,Full,Good,Good
1HAS4AKC3GR472368,8360,58,33,Full,Good,Good
1GKS2AKC3GR569598,19085,58,20,Full,Good,Good
1FAHP2F85GG202804,28289,81,26,Full,Good,Good
1GKS2AKC3GR335835,15107,67,36,Full,Good,Good
2G1378S30G9520411,29663,51,31,Full,Good,Good
1GKS2AKC3GR261949,27478,30,21,Full,Good,Good
1FAHP2F85GG706642,9880,67,28,Full,Good,Good
1FAHP2F85GG584562,14589,54,31,Full,Good,Good
1HAS4AKC3GR942962,29083,37,32,Full,Good,Good
1FAHP2F85GG876357,25045,63,30,Full,Good,Good
1FAHP2F36GG738220,29887,34,30,Full,Good,Good
1FAHP2F85GG278520,26050,50,24,Full,Good,Good
1FAHP1F85GG256074,13799,67,26,Full,Good,Good
2G1145S30G9939424,10439,58,27,Full,Good,Good
2G1145S30G9755565,23077,88,23,Full,Good,Good
1GKS2AKC3GR751472,24404,39,31,Full,Good,Good
1FAHP2F36GG576315,15545,55,35,Full,Good,Good
1GKS2AKC3GR304487,14320,79,27,Full,Good,Good
1GKS2AKC3GR228891,19868,74,35,Full,Good,Good
1FAHP2F36GG126529,9215,45,36,Full,Good,Good
2G1145S30G9818817,7554,72,27,Full,Good,Good
1FAHP2F36GG656761,18866,84,32,Acceptable,Good,Good
1GKS2AKC3GR427424,15162,69,20,Full,Good,Good
2G1355S30G9437017,14739,45,24,Full,Good,Good
1HAS4AKC3GR851659,20064,38,33,Full,Good,Good
1FAHP2F36GG930259,6517,49,32,Full,Good,Good
1FAHP2F36GG543359,22047,83,32,Full,Good,Good
1FAHP1F85GG925034,11857,95,32,Full,Good,Good
2G1145S30G9260239,17994,99,25,Full,Good,Good
1HAS4AKC3GR233389,28981,54,23,Full,Good,Good
1FAHP2F36GG631160,17439,44,35,Full,Good,Good
2G1355S30G9393241,8125,37,26,Full,Good,Good
1HAS4AKC3GR251971,12596,75,34,Full,Good,Good
2G1355S30G9791796,22201,79,35,Full,Good,Good
2G1355S30G9426262,14135,54,28,Full,Good,Good
1HAS4AKC3GR834235,13400,33,20,Full,Good,Good
1FAHP1F85GG293426,24676,65,29,Full,Good,Good
2G1378S30G9747828,21770,76,28,Full,Good,Good
1FAHP2F36GG842320,7782,99,27,Full,Good,Good
1GKS2AKC3GR519305,20418,80,26,Full,Good,Acceptable
2G1378S30G9190273,17980,88,25,Full,Good,Good
2G1355S30G9801760,22577,94,26,Full,Good,Good
2G1355S30G9472902,14413,30,20,Full,Good,Good
2G1378S30G9464295,25442,52,24,Full,Good,Good
1GKS2AKC3GR816149,6564,61,23,Full,Good,Good
2G1355S30G9625936,14301,34,36,Full,Good,Good
1GKS2AKC3GR682277,9763,55,22,Full,Good,Good
2G1355S30G9375665,26592,84,23,Full,Good,Good
1FAHP2F85GG474906,24447,57,27,Full,Good,Good
1FAHP2F36GG489789,27715,41,22,Full,Good,Good
1FAHP1F85GG248994,13055,34,22,Full,Good,Good
2G1378S30G9617559,27526,97,25,Full,Good,Good
1HAS4AKC3GR553879,19158,52,31,Full,Good,Good
2G1355S30G9573658,25783,77,29,Full,Good,Good
1HAS4AKC3GR801747,7252,80,23,Full,Good,Good
1FAHP2F36GG116049,23615,85,27,Full,Good,Good
2G1378S30G9138232,25291,68,22,Full,Good,Good
1FAHP2F85GG632344,13221,90,33,Full,Good,Good
1GKS2AKC3GR338861,20919,38,34,Full,Good,Good
1HAS4AKC3GR494402,8673,59,26,Full,Good,Good
1HAS4AKC3GR970855,22574,92,35,Full,Good,Good
2G1355S30G9931419,10439,68,31,Full,Good,Good
1HAS4AKC3GR230443,19195,50,22,Full,Good,Good
1FAHP2F85GG958040,26954,75,33,Full,Good,Good
2G1355S30G9220371,24091,99,26,Full,Good,Good
1FAHP2F85GG236161,24361,68,23,Full,Good,Good
2G1355S30G9935709,9975,47,21,Full,Good,Good
1FAHP2F85GG455246,13885,53,26,Full,Good,Good
2G1378S30G9249956,10288,61,26,Full,Good,Good
2G1355S30G9953845,8552,89,20,Full,Good,Good
2G1378S30G9546766,7803,86,36,Full,Good,Good
2G1378S30G9660623,22409,96,27,Full,Good,Good
1FAHP1F85GG575546,12260,88,35,Full,Good,Good
1HAS4AKC3GR936278,18207,69,33,Full,Good,Good
2G1355S30G9623871,27436,67,33,Full,Good,Good
1FAHP1F85GG920475,14706,44,28,Full,Good,Good
2G1145S30G9523090,12536,98,35,Full,Good,Good
1GKS2AKC3GR862124,11039,97,23,Full,Good,Good
1GKS2AKC3GR874005,13071,81,28,Full,Good,Good
1FAHP2F85GG245257,29759,72,32,Full,Good,Good
1FAHP2F85GG473822,7086,98,27,Full,Good,Good
1FAHP1F85GG535639,6777,83,23,Full,Good,Good
1HAS4AKC3GR734598,9768,53,29,Full,Good,Good
2G1355S30G9299257,23256,60,25,Full,Good,Good
2G1378S30G9691581,16483,81,21,Full,Good,Good
1GKS2AKC3GR511813,26103,85,24,Full,Good,Good
1GKS2AKC3GR421266,18160,45,32,Full,Good,Good
2G1378S30G9550449,24515,53,29,Full,Good,Good
2G1355S30G9730328,15784,46,24,Full,Good,Good
2G1355S30G9771341,25915,67,22,Full,Good,Good
1FAHP2F85GG222791,18614,48,32,Full,Good,Good
2G1378S30G9192532,10401,46,27,Full,Good,Good
2G1145S30G9699072,22195,6,23,Full,Good,Good
1GKS2AKC3GR489469,23438,74,27,Full,Good,Good
2G1145S30G9392475,6865,53,25,Full,Good,Good
1FAHP1F85GG718831,28303,59,29,Full,Good,Good
2G1355S30G9184366,13684,65,22,Full,Good,Good
1FAHP1F85GG404628,22497,41,26,Full,Acceptable,Good
2G1378S30G9304819,13714,42,20,Full,Good,Good
2G1145S30G9143677,26594,92,23,Full,Good,Good
1FAHP2F85GG403459,17609,94,21,Full,Good,Good
2G1145S30G9518327,19603,66,28,Full,Good,Good
1FAHP2F36GG216344,10471,80,35,Full,Good,Good
1GKS2AKC3GR631656,29229,68,32,Full,Good,Acceptable
2G1355S30G9653740,12444,73,22,Full,Good,Good
1HAS4AKC3GR336352,28056,51,28,Full,Good,Good
1FAHP2F36GG373227,15719,75,22,Full,Good,Good
1FAHP1F85GG668544,22201,64,33,Full,Good,Good
1HAS4AKC3GR594525,12629,78,27,Full,Good,Good
2G1145S30G9764050,29081,64,34,Full,Good,Good
2G1378S30G9255288,14144,38,26,Full,Good,Good
2G1355S30G9847649,29986,85,23,Full,Good,Good
1FAHP2F85GG398358,14592,89,21,Full,Good,Acceptable
2G1145S30G9286202,15280,40,28,Full,Good,Good
2G1355S30G9942836,25641,86,30,Full,Good,Good
2G1378S30G9984545,20075,34,23,Full,Good,Good
1GKS2AKC3GR390896,6074,95,33,Full,Good,Good
2G1145S30G9144928,19524,88,24,Full,Good,Good
2G1145S30G9789765,11942,44,25,Full,Good,Good
2G1355S30G9488779,15039,49,23,Full,Good,Good
2G1378S30G9268613,19567,53,34,Full,Good,Good
1HAS4AKC3GR784996,14583,59,26,Full,Good,Good
1FAHP2F85GG393246,23148,82,23,Full,Good,Good
1HAS4AKC3GR639090,26922,37,36,Full,Good,Good
1FAHP1F85GG625999,23137,92,21,Full,Good,Good
2G1378S30G9431832,11537,91,30,Full,Good,Good
1FAHP2F36GG930697,26815,33,25,Full,Acceptable,Good
1FAHP2F85GG485131,18002,36,29,Full,Good,Good
1FAHP2F85GG948067,22094,56,21,Full,Good,Good
2G1355S30G9872425,18511,75,20,Full,Good,Good
1FAHP2F36GG206022,16588,59,31,Full,Good,Good
2G1378S30G9270981,21930,76,33,Full,Good,Good
2G1378S30G9170809,10025,85,22,Full,Good,Good
2G1145S30G9386245,15128,58,21,Full,Good,Good
2G1378S30G9637878,7169,53,25,Full,Good,Good
1FAHP2F85GG959239,17355,65,26,Full,Good,Good
1FAHP1F85GG826350,25853,96,30,Full,Good,Good
1FAHP1F85GG425223,6098,60,25,Full,Good,Good
1FAHP1F85GG356639,22947,57,29,Full,Good,Good
2G1145S30G9324379,6751,5,36,Full,Good,Good
2G1355S30G9592605,27371,99,20,Full,Good,Good
1FAHP2F85GG517428,12804,92,33,Full,Good,Good
2G1378S30G9478434,8429,46,27,Full,Good,Good
1GKS2AKC3GR241424,13723,83,26,Full,Good,Good
1GKS2AKC3GR115649,11327,41,35,Full,Good,Good
2G1145S30G9701022,28708,96,30,Full,Good,Good
1FAHP2F36GG354070,23638,67,35,Full,Good,Good
2G1355S30G9486710,22500,99,21,Full,Good,Good
1FAHP1F85GG491424,28785,80,29,Full,Good,Good
1FAHP2F85GG511747,6073,32,22,Full,Good,Good
1FAHP1F85GG501314,20749,75,26,Full,Good,Good
2G1145S30G9700403,16061,78,22,Full,Good,Good
2G1145S30G9707270,6108,71,27,Full,Good,Good
2G1145S30G9649876,11786,84,28,Full,Good,Good
1FAHP1F85GG193869,15593,57,35,Full,Good,Good
2G1378S30G9732119,6938,95,29,Full,Good,Good
1FAHP1F85GG159466,16766,30,27,Full,Good,Good
1FAHP2F85GG890498,19464,90,36,Full,Acceptable,Good
1HAS4AKC3GR924936,7228,85,35,Full,Good,Good
1FAHP2F85GG710644,16839,34,22,Full,Good,Good
2G1145S30G9877205,16050,98,28,Full,Good,Acceptable
1GKS2AKC3GR998532,28541,86,22,Full,Good,Good
2G1145S30G9124108,23153,88,23,Full,Good,Good
2G1378S30G9840684,17854,86,29,Full,Good,Good
1GKS2AKC3GR708528,15444,66,28,Full,Good,Good
2G1378S30G9942438,9000,38,34,Full,Good,Good
1FAHP2F85GG355232,23299,55,29,Full,Good,Good
2G1378S30G9451699,16790,93,25,Full,Acceptable,Good
1FAHP2F36GG554052,14954,30,25,Full,Good,Good
2G1355S30G9214778,16818,21,31,Full,Acceptable,Good
2G1378S30G9855578,25935,85,32,Full,Good,Good
1HAS4AKC3GR771403,20015,50,27,Full,Good,Good
2G1355S30G9637186,13846,60,24,Full,Good,Good
1FAHP1F85GG313417,24219,96,33,Full,Good,Good
1FAHP1F85GG991098,6776,62,27,Full,Good,Good
1FAHP1F85GG623469,19231,43,34,Full,Good,Good
1FAHP2F36GG524409,12276,31,23,Full,Good,Good
1HAS4AKC3GR420293,14124,33,24,Full,Good,Good
1HAS4AKC3GR866239,7839,93,33,Full,Good,Good
1FAHP2F36GG637686,20732,55,21,Full,Good,Good
1GKS2AKC3GR278049,25401,75,34,Full,Good,Good
1FAHP1F85GG598006,24486,53,24,Full,Good,Good
2G1145S30G9450181,10669,86,29,Full,Good,Good
2G1355S30G9181552,24865,31,29,Full,Good,Good
1HAS4AKC3GR515566,24289,65,23,Full,Good,Good
1GKS2AKC3GR535078,21943,91,23,Full,Good,Good
