VIN,partid,condition,cause
2G1378S30G9346795,28,64,
2G1378S30G9346795,35,93,
2G1378S30G9346795,40,65,
2G1378S30G9346795,43,87,
2G1378S30G9346795,47,88,
2G1378S30G9346795,53,78,
2G1378S30G9346795,60,89,
2G1378S30G9346795,63,75,
2G1145S30G9953853,4,90,
2G1145S30G9953853,8,74,
2G1145S30G9953853,12,58,
2G1145S30G9953853,18,90,
2G1145S30G9953853,24,56,
2G1145S30G9953853,26,75,
2G1145S30G9953853,34,81,
2G1145S30G9953853,39,65,
2G1145S30G9953853,45,89,
2G1145S30G9953853,50,60,
2G1145S30G9953853,51,55,
2G1145S30G9953853,56,81,
2G1145S30G9953853,63,73,
1GKS2AKC3GR743749,5,63,
1GKS2AKC3GR743749,10,90,
1GKS2AKC3GR743749,14,56,
1GKS2AKC3GR743749,18,92,
1GKS2AKC3GR743749,22,67,
1GKS2AKC3GR743749,30,79,
1GKS2AKC3GR743749,33,95,
1GKS2AKC3GR743749,39,49,
1GKS2AKC3GR743749,43,46,
1GKS2AKC3GR743749,50,49,
1GKS2AKC3GR743749,53,86,
1GKS2AKC3GR743749,56,60,
1GKS2AKC3GR743749,61,59,
1FAHP1F85GG553983,2,46,
1FAHP1F85GG553983,10,64,
1FAHP1F85GG553983,15,85,
1FAHP1F85GG553983,20,4,Possible Defect
1FAHP1F85GG553983,25,54,
1FAHP1F85GG553983,28,64,
1FAHP1F85GG553983,31,41,
1FAHP1F85GG553983,40,48,
1FAHP1F85GG553983,41,82,
1FAHP1F85GG553983,50,57,
1FAHP1F85GG553983,53,79,
1FAHP1F85GG553983,56,87,
1FAHP1F85GG553983,65,97,
1GKS2AKC3GR444414,1,59,
1GKS2AKC3GR444414,7,48,
1GKS2AKC3GR444414,12,89,
1GKS2AKC3GR444414,20,49,
1GKS2AKC3GR444414,24,48,
1GKS2AKC3GR444414,27,71,
1GKS2AKC3GR444414,31,95,
1GKS2AKC3GR444414,38,71,
1GKS2AKC3GR444414,42,52,
1GKS2AKC3GR444414,50,53,
1GKS2AKC3GR444414,53,53,
1GKS2AKC3GR444414,60,80,
1GKS2AKC3GR444414,61,75,
1GKS2AKC3GR285909,2,75,
1GKS2AKC3GR285909,7,51,
1GKS2AKC3GR285909,14,93,
1GKS2AKC3GR285909,19,81,
1GKS2AKC3GR285909,25,65,
1GKS2AKC3GR285909,30,61,
1GKS2AKC3GR285909,31,49,
1GKS2AKC3GR285909,40,54,
1GKS2AKC3GR285909,42,86,
1GKS2AKC3GR285909,50,93,
1GKS2AKC3GR285909,51,81,
1GKS2AKC3GR285909,58,65,
1GKS2AKC3GR285909,62,71,
2G1378S30G9638138,3,68,
2G1378S30G9638138,9,80,
2G1378S30G9638138,12,76,
2G1378S30G9638138,20,35,
2G1378S30G9638138,25,21,Possible Defect
2G1378S30G9638138,27,47,
2G1378S30G9638138,31,61,
2G1378S30G9638138,40,50,
2G1378S30G9638138,41,99,
2G1378S30G9638138,46,96,
2G1378S30G9638138,53,43,
2G1378S30G9638138,60,83,
2G1378S30G9638138,62,97,
1HAS4AKC3GR829832,3,91,
1HAS4AKC3GR829832,6,86,
1HAS4AKC3GR829832,12,94,
1HAS4AKC3GR829832,16,77,
1HAS4AKC3GR829832,24,72,
1HAS4AKC3GR829832,28,85,
1HAS4AKC3GR829832,31,90,
1HAS4AKC3GR829832,36,57,
1HAS4AKC3GR829832,43,47,
1HAS4AKC3GR829832,47,86,
1HAS4AKC3GR829832,52,67,
1HAS4AKC3GR829832,57,63,
1HAS4AKC3GR829832,61,63,
1FAHP2F36GG232432,5,86,
1FAHP2F36GG232432,9,91,
1FAHP2F36GG232432,11,90,
1FAHP2F36GG232432,19,98,
1FAHP2F36GG232432,23,92,
1FAHP2F36GG232432,28,73,
1FAHP2F36GG232432,32,70,
1FAHP2F36GG232432,40,45,
1FAHP2F36GG232432,41,65,
1FAHP2F36GG232432,49,91,
1FAHP2F36GG232432,51,70,
1FAHP2F36GG232432,58,93,
1FAHP2F36GG232432,62,88,
2G1355S30G9264974,3,81,
2G1355S30G9264974,6,47,
2G1355S30G9264974,15,72,
2G1355S30G9264974,16,54,
2G1355S30G9264974,23,57,
2G1355S30G9264974,29,93,
2G1355S30G9264974,35,85,
2G1355S30G9264974,39,63,
2G1355S30G9264974,45,97,
2G1355S30G9264974,49,79,
2G1355S30G9264974,54,62,
2G1355S30G9264974,56,76,
2G1355S30G9264974,61,50,
1GKS2AKC3GR268223,3,80,
1GKS2AKC3GR268223,6,45,
1GKS2AKC3GR268223,12,55,
1GKS2AKC3GR268223,18,99,
1GKS2AKC3GR268223,24,42,
1GKS2AKC3GR268223,29,92,
1GKS2AKC3GR268223,33,51,
1GKS2AKC3GR268223,38,94,
1GKS2AKC3GR268223,43,71,
1GKS2AKC3GR268223,47,52,
1GKS2AKC3GR268223,53,87,
1GKS2AKC3GR268223,57,75,
1GKS2AKC3GR268223,61,73,
2G1355S30G9250951,1,76,
2G1355S30G9250951,10,79,
2G1355S30G9250951,12,69,
2G1355S30G9250951,20,45,
2G1355S30G9250951,25,77,
2G1355S30G9250951,27,64,
2G1355S30G9250951,33,59,
2G1355S30G9250951,38,60,
2G1355S30G9250951,41,99,
2G1355S30G9250951,50,47,
2G1355S30G9250951,54,80,
2G1355S30G9250951,56,79,
2G1355S30G9250951,62,67,
2G1378S30G9653272,5,82,
2G1378S30G9653272,10,91,
2G1378S30G9653272,12,67,
2G1378S30G9653272,16,64,
2G1378S30G9653272,22,68,
2G1378S30G9653272,27,81,
2G1378S30G9653272,35,58,
2G1378S30G9653272,40,92,
2G1378S30G9653272,44,66,
2G1378S30G9653272,48,9,Normal Wear
2G1378S30G9653272,55,68,
2G1378S30G9653272,58,88,
2G1378S30G9653272,61,56,
1FAHP2F36GG628863,4,99,
1FAHP2F36GG628863,8,93,
1FAHP2F36GG628863,15,70,
1FAHP2F36GG628863,19,47,
1FAHP2F36GG628863,25,68,
1FAHP2F36GG628863,29,55,
1FAHP2F36GG628863,35,79,
1FAHP2F36GG628863,37,67,
1FAHP2F36GG628863,41,59,
1FAHP2F36GG628863,47,47,
1FAHP2F36GG628863,53,92,
1FAHP2F36GG628863,60,71,
1FAHP2F36GG628863,63,92,
1GKS2AKC3GR482634,3,58,
1GKS2AKC3GR482634,9,82,
1GKS2AKC3GR482634,11,48,
1GKS2AKC3GR482634,19,88,
1GKS2AKC3GR482634,23,62,
1GKS2AKC3GR482634,30,51,
1GKS2AKC3GR482634,32,73,
1GKS2AKC3GR482634,37,46,
1GKS2AKC3GR482634,42,66,
1GKS2AKC3GR482634,50,83,
1GKS2AKC3GR482634,55,64,
1GKS2AKC3GR482634,60,78,
1GKS2AKC3GR482634,61,89,
2G1378S30G9200958,2,46,
2G1378S30G9200958,6,91,
2G1378S30G9200958,15,49,
2G1378S30G9200958,17,77,
2G1378S30G9200958,21,87,
2G1378S30G9200958,30,77,
2G1378S30G9200958,32,95,
2G1378S30G9200958,37,57,
2G1378S30G9200958,43,50,
2G1378S30G9200958,46,71,
2G1378S30G9200958,51,63,
2G1378S30G9200958,60,60,
2G1378S30G9200958,65,51,
1FAHP2F85GG414786,2,97,
1FAHP2F85GG414786,6,98,
1FAHP2F85GG414786,14,86,
1FAHP2F85GG414786,20,83,
1FAHP2F85GG414786,21,84,
1FAHP2F85GG414786,26,91,
1FAHP2F85GG414786,35,27,Excessive Wear from High Temperature
1FAHP2F85GG414786,38,47,
1FAHP2F85GG414786,43,86,
1FAHP2F85GG414786,50,73,
1FAHP2F85GG414786,51,72,
1FAHP2F85GG414786,56,99,
1FAHP2F85GG414786,62,88,
1HAS4AKC3GR907667,3,74,
1HAS4AKC3GR907667,9,80,
1HAS4AKC3GR907667,13,63,
1HAS4AKC3GR907667,20,79,
1HAS4AKC3GR907667,22,83,
1HAS4AKC3GR907667,29,74,
1HAS4AKC3GR907667,31,90,
1HAS4AKC3GR907667,37,49,
1HAS4AKC3GR907667,43,77,
1HAS4AKC3GR907667,47,55,
1HAS4AKC3GR907667,53,66,
1HAS4AKC3GR907667,56,89,
1HAS4AKC3GR907667,64,77,
1FAHP1F85GG399994,3,51,
1FAHP1F85GG399994,9,83,
1FAHP1F85GG399994,12,75,
1FAHP1F85GG399994,18,59,
1FAHP1F85GG399994,25,96,
1FAHP1F85GG399994,28,56,
1FAHP1F85GG399994,35,79,
1FAHP1F85GG399994,40,86,
1FAHP1F85GG399994,41,81,
1FAHP1F85GG399994,46,77,
1FAHP1F85GG399994,54,62,
1FAHP1F85GG399994,58,50,
1FAHP1F85GG399994,61,56,
1FAHP2F85GG290914,2,69,
1FAHP2F85GG290914,10,55,
1FAHP2F85GG290914,14,82,
1FAHP2F85GG290914,19,54,
1FAHP2F85GG290914,22,94,
1FAHP2F85GG290914,29,98,
1FAHP2F85GG290914,33,71,
1FAHP2F85GG290914,40,86,
1FAHP2F85GG290914,45,60,
1FAHP2F85GG290914,50,87,
1FAHP2F85GG290914,53,75,
1FAHP2F85GG290914,56,57,
1FAHP2F85GG290914,65,93,
1FAHP2F36GG299214,4,69,
1FAHP2F36GG299214,9,99,
1FAHP2F36GG299214,12,77,
1FAHP2F36GG299214,17,64,
1FAHP2F36GG299214,25,62,
1FAHP2F36GG299214,26,20,Normal Wear
1FAHP2F36GG299214,35,56,
1FAHP2F36GG299214,38,93,
1FAHP2F36GG299214,42,83,
1FAHP2F36GG299214,48,53,
1FAHP2F36GG299214,51,84,
1FAHP2F36GG299214,59,73,
1FAHP2F36GG299214,65,71,
2G1145S30G9778167,1,69,
2G1145S30G9778167,9,93,
2G1145S30G9778167,11,59,
2G1145S30G9778167,18,63,
2G1145S30G9778167,22,87,
2G1145S30G9778167,30,84,
2G1145S30G9778167,33,72,
2G1145S30G9778167,40,93,
2G1145S30G9778167,42,81,
2G1145S30G9778167,48,56,
2G1145S30G9778167,52,58,
2G1145S30G9778167,56,55,
2G1145S30G9778167,64,49,
1HAS4AKC3GR598074,1,73,
1HAS4AKC3GR598074,7,51,
1HAS4AKC3GR598074,12,83,
1HAS4AKC3GR598074,19,65,
1HAS4AKC3GR598074,23,81,
1HAS4AKC3GR598074,30,69,
1HAS4AKC3GR598074,32,68,
1HAS4AKC3GR598074,36,48,
1HAS4AKC3GR598074,45,62,
1HAS4AKC3GR598074,48,65,
1HAS4AKC3GR598074,51,66,
1HAS4AKC3GR598074,60,57,
1HAS4AKC3GR598074,61,69,
1GKS2AKC3GR251276,1,63,
1GKS2AKC3GR251276,6,56,
1GKS2AKC3GR251276,15,61,
1GKS2AKC3GR251276,18,91,
1GKS2AKC3GR251276,24,62,
1GKS2AKC3GR251276,27,12,Normal Wear
1GKS2AKC3GR251276,33,45,
1GKS2AKC3GR251276,40,68,
1GKS2AKC3GR251276,42,53,
1GKS2AKC3GR251276,50,68,
1GKS2AKC3GR251276,51,19,Possible Defect
1GKS2AKC3GR251276,56,56,
1GKS2AKC3GR251276,61,92,
1FAHP1F85GG245283,1,63,
1FAHP1F85GG245283,10,52,
1FAHP1F85GG245283,13,55,
1FAHP1F85GG245283,19,85,
1FAHP1F85GG245283,22,64,
1FAHP1F85GG245283,27,97,
1FAHP1F85GG245283,32,94,
1FAHP1F85GG245283,38,74,
1FAHP1F85GG245283,44,74,
1FAHP1F85GG245283,47,64,
1FAHP1F85GG245283,52,84,
1FAHP1F85GG245283,60,80,
1FAHP1F85GG245283,61,84,
1GKS2AKC3GR678186,5,74,
1GKS2AKC3GR678186,6,88,
1GKS2AKC3GR678186,15,59,
1GKS2AKC3GR678186,19,83,
1GKS2AKC3GR678186,25,84,
1GKS2AKC3GR678186,28,45,
1GKS2AKC3GR678186,33,66,
1GKS2AKC3GR678186,36,78,
1GKS2AKC3GR678186,42,78,
1GKS2AKC3GR678186,49,64,
1GKS2AKC3GR678186,52,97,
1GKS2AKC3GR678186,59,46,
1GKS2AKC3GR678186,64,62,
2G1355S30G9803285,1,64,
2G1355S30G9803285,8,58,
2G1355S30G9803285,14,85,
2G1355S30G9803285,19,52,
2G1355S30G9803285,22,83,
2G1355S30G9803285,30,84,
2G1355S30G9803285,33,57,
2G1355S30G9803285,38,46,
2G1355S30G9803285,44,95,
2G1355S30G9803285,50,84,
2G1355S30G9803285,53,45,
2G1355S30G9803285,60,45,
2G1355S30G9803285,65,67,
1HAS4AKC3GR672151,1,83,
1HAS4AKC3GR672151,6,81,
1HAS4AKC3GR672151,12,66,
1HAS4AKC3GR672151,16,76,
1HAS4AKC3GR672151,23,90,
1HAS4AKC3GR672151,26,47,
1HAS4AKC3GR672151,33,59,
1HAS4AKC3GR672151,39,73,
1HAS4AKC3GR672151,41,58,
1HAS4AKC3GR672151,50,68,
1HAS4AKC3GR672151,52,77,
1HAS4AKC3GR672151,58,80,
1HAS4AKC3GR672151,62,88,
1FAHP1F85GG563406,5,77,
1FAHP1F85GG563406,7,88,
1FAHP1F85GG563406,11,78,
1FAHP1F85GG563406,16,99,
1FAHP1F85GG563406,22,47,
1FAHP1F85GG563406,26,75,
1FAHP1F85GG563406,35,75,
1FAHP1F85GG563406,36,56,
1FAHP1F85GG563406,45,79,
1FAHP1F85GG563406,47,85,
1FAHP1F85GG563406,52,90,
1FAHP1F85GG563406,56,91,
1FAHP1F85GG563406,64,70,
1FAHP2F85GG298908,5,82,
1FAHP2F85GG298908,7,70,
1FAHP2F85GG298908,11,94,
1FAHP2F85GG298908,20,91,
1FAHP2F85GG298908,25,51,
1FAHP2F85GG298908,29,95,
1FAHP2F85GG298908,34,45,
1FAHP2F85GG298908,39,92,
1FAHP2F85GG298908,42,66,
1FAHP2F85GG298908,48,48,
1FAHP2F85GG298908,52,82,
1FAHP2F85GG298908,60,63,
1FAHP2F85GG298908,61,56,
1HAS4AKC3GR490840,3,77,
1HAS4AKC3GR490840,8,52,
1HAS4AKC3GR490840,14,74,
1HAS4AKC3GR490840,16,91,
1HAS4AKC3GR490840,23,98,
1HAS4AKC3GR490840,28,86,
1HAS4AKC3GR490840,34,46,
1HAS4AKC3GR490840,36,55,
1HAS4AKC3GR490840,41,85,
1HAS4AKC3GR490840,47,56,
1HAS4AKC3GR490840,51,69,
1HAS4AKC3GR490840,56,69,
1HAS4AKC3GR490840,64,89,
1FAHP2F36GG177690,4,99,
1FAHP2F36GG177690,10,66,
1FAHP2F36GG177690,12,61,
1FAHP2F36GG177690,20,87,
1FAHP2F36GG177690,22,49,
1FAHP2F36GG177690,30,84,
1FAHP2F36GG177690,32,88,
1FAHP2F36GG177690,38,68,
1FAHP2F36GG177690,42,76,
1FAHP2F36GG177690,50,65,
1FAHP2F36GG177690,52,62,
1FAHP2F36GG177690,60,90,
1FAHP2F36GG177690,64,79,
1FAHP2F36GG908716,3,47,
1FAHP2F36GG908716,10,75,
1FAHP2F36GG908716,15,96,
1FAHP2F36GG908716,20,90,
1FAHP2F36GG908716,24,45,
1FAHP2F36GG908716,26,92,
1FAHP2F36GG908716,32,84,
1FAHP2F36GG908716,40,65,
1FAHP2F36GG908716,43,70,
1FAHP2F36GG908716,47,45,
1FAHP2F36GG908716,54,50,
1FAHP2F36GG908716,58,52,
1FAHP2F36GG908716,63,57,
2G1145S30G9859956,3,84,
2G1145S30G9859956,7,95,
2G1145S30G9859956,13,86,
2G1145S30G9859956,19,84,
2G1145S30G9859956,21,58,
2G1145S30G9859956,30,97,
2G1145S30G9859956,34,52,
2G1145S30G9859956,36,82,
2G1145S30G9859956,42,81,
2G1145S30G9859956,46,99,
2G1145S30G9859956,51,71,
2G1145S30G9859956,56,95,
2G1145S30G9859956,63,63,
1FAHP2F85GG612956,2,83,
1FAHP2F85GG612956,9,77,
1FAHP2F85GG612956,11,62,
1FAHP2F85GG612956,17,81,
1FAHP2F85GG612956,24,78,
1FAHP2F85GG612956,29,86,
1FAHP2F85GG612956,35,62,
1FAHP2F85GG612956,38,54,
1FAHP2F85GG612956,43,58,
1FAHP2F85GG612956,50,91,
1FAHP2F85GG612956,54,92,
1FAHP2F85GG612956,57,83,
1FAHP2F85GG612956,65,68,
2G1378S30G9301382,2,53,
2G1378S30G9301382,6,88,
2G1378S30G9301382,12,52,
2G1378S30G9301382,20,21,Possible Defect
2G1378S30G9301382,21,50,
2G1378S30G9301382,28,79,
2G1378S30G9301382,33,77,
2G1378S30G9301382,37,79,
2G1378S30G9301382,45,66,
2G1378S30G9301382,48,87,
2G1378S30G9301382,52,56,
2G1378S30G9301382,58,92,
2G1378S30G9301382,64,78,
2G1355S30G9506158,1,86,
2G1355S30G9506158,9,57,
2G1355S30G9506158,11,73,
2G1355S30G9506158,18,80,
2G1355S30G9506158,25,99,
2G1355S30G9506158,27,77,
2G1355S30G9506158,31,76,
2G1355S30G9506158,36,47,
2G1355S30G9506158,41,52,
2G1355S30G9506158,46,81,
2G1355S30G9506158,54,72,
2G1355S30G9506158,59,60,
2G1355S30G9506158,62,97,
1FAHP2F85GG198727,4,86,
1FAHP2F85GG198727,6,80,
1FAHP2F85GG198727,11,62,
1FAHP2F85GG198727,19,96,
1FAHP2F85GG198727,24,58,
1FAHP2F85GG198727,26,69,
1FAHP2F85GG198727,34,83,
1FAHP2F85GG198727,37,77,
1FAHP2F85GG198727,44,61,
1FAHP2F85GG198727,46,94,
1FAHP2F85GG198727,53,72,
1FAHP2F85GG198727,58,67,
1FAHP2F85GG198727,62,73,
2G1145S30G9541982,1,73,
2G1145S30G9541982,6,51,
2G1145S30G9541982,11,86,
2G1145S30G9541982,20,71,
2G1145S30G9541982,21,68,
2G1145S30G9541982,28,73,
2G1145S30G9541982,33,97,
2G1145S30G9541982,39,67,
2G1145S30G9541982,43,55,
2G1145S30G9541982,46,47,
2G1145S30G9541982,54,56,
2G1145S30G9541982,59,51,
2G1145S30G9541982,61,52,
1GKS2AKC3GR626954,2,51,
1GKS2AKC3GR626954,10,69,
1GKS2AKC3GR626954,15,47,
1GKS2AKC3GR626954,16,51,
1GKS2AKC3GR626954,21,65,
1GKS2AKC3GR626954,30,72,
1GKS2AKC3GR626954,35,86,
1GKS2AKC3GR626954,40,77,
1GKS2AKC3GR626954,43,79,
1GKS2AKC3GR626954,48,58,
1GKS2AKC3GR626954,53,48,
1GKS2AKC3GR626954,58,78,
1GKS2AKC3GR626954,61,80,
2G1145S30G9617827,4,96,
2G1145S30G9617827,7,77,
2G1145S30G9617827,14,97,
2G1145S30G9617827,18,92,
2G1145S30G9617827,25,91,
2G1145S30G9617827,30,65,
2G1145S30G9617827,31,96,
2G1145S30G9617827,36,93,
2G1145S30G9617827,45,66,
2G1145S30G9617827,48,72,
2G1145S30G9617827,55,87,
2G1145S30G9617827,59,50,
2G1145S30G9617827,62,70,
2G1378S30G9218816,4,79,
2G1378S30G9218816,6,80,
2G1378S30G9218816,13,69,
2G1378S30G9218816,17,61,
2G1378S30G9218816,24,90,
2G1378S30G9218816,27,85,
2G1378S30G9218816,35,93,
2G1378S30G9218816,40,64,
2G1378S30G9218816,44,99,
2G1378S30G9218816,47,47,
2G1378S30G9218816,51,86,
2G1378S30G9218816,56,57,
2G1378S30G9218816,65,62,
1FAHP2F36GG448476,5,62,
1FAHP2F36GG448476,7,49,
1FAHP2F36GG448476,11,83,
1FAHP2F36GG448476,17,56,
1FAHP2F36GG448476,24,60,
1FAHP2F36GG448476,30,91,
1FAHP2F36GG448476,34,77,
1FAHP2F36GG448476,40,71,
1FAHP2F36GG448476,45,90,
1FAHP2F36GG448476,50,69,
1FAHP2F36GG448476,55,50,
1FAHP2F36GG448476,60,64,
1FAHP2F36GG448476,63,60,
2G1378S30G9752056,5,62,
2G1378S30G9752056,10,97,
2G1378S30G9752056,15,59,
2G1378S30G9752056,17,68,
2G1378S30G9752056,25,74,
2G1378S30G9752056,28,65,
2G1378S30G9752056,32,98,
2G1378S30G9752056,37,63,
2G1378S30G9752056,42,52,
2G1378S30G9752056,50,52,
2G1378S30G9752056,52,75,
2G1378S30G9752056,56,49,
2G1378S30G9752056,63,20,Normal Wear
1FAHP2F36GG572834,1,92,
1FAHP2F36GG572834,7,98,
1FAHP2F36GG572834,11,66,
1FAHP2F36GG572834,20,85,
1FAHP2F36GG572834,22,81,
1FAHP2F36GG572834,30,68,
1FAHP2F36GG572834,31,72,
1FAHP2F36GG572834,37,84,
1FAHP2F36GG572834,45,54,
1FAHP2F36GG572834,46,74,
1FAHP2F36GG572834,53,45,
1FAHP2F36GG572834,59,71,
1FAHP2F36GG572834,63,93,
2G1355S30G9301195,4,49,
2G1355S30G9301195,10,93,
2G1355S30G9301195,14,73,
2G1355S30G9301195,18,46,
2G1355S30G9301195,23,91,
2G1355S30G9301195,28,77,
2G1355S30G9301195,34,52,
2G1355S30G9301195,40,65,
2G1355S30G9301195,43,66,
2G1355S30G9301195,50,82,
2G1355S30G9301195,52,83,
2G1355S30G9301195,59,58,
2G1355S30G9301195,65,55,
1HAS4AKC3GR235014,2,67,
1HAS4AKC3GR235014,9,87,
1HAS4AKC3GR235014,12,91,
1HAS4AKC3GR235014,16,99,
1HAS4AKC3GR235014,21,79,
1HAS4AKC3GR235014,28,62,
1HAS4AKC3GR235014,31,57,
1HAS4AKC3GR235014,36,95,
1HAS4AKC3GR235014,43,59,
1HAS4AKC3GR235014,48,79,
1HAS4AKC3GR235014,52,72,
1HAS4AKC3GR235014,57,76,
1HAS4AKC3GR235014,65,78,
1HAS4AKC3GR689791,5,47,
1HAS4AKC3GR689791,9,93,
1HAS4AKC3GR689791,15,77,
1HAS4AKC3GR689791,18,50,
1HAS4AKC3GR689791,25,45,
1HAS4AKC3GR689791,29,75,
1HAS4AKC3GR689791,32,46,
1HAS4AKC3GR689791,38,78,
1HAS4AKC3GR689791,42,75,
1HAS4AKC3GR689791,49,53,
1HAS4AKC3GR689791,51,69,
1HAS4AKC3GR689791,60,58,
1HAS4AKC3GR689791,65,81,
2G1378S30G9795548,2,57,
2G1378S30G9795548,6,79,
2G1378S30G9795548,11,70,
2G1378S30G9795548,20,67,
2G1378S30G9795548,22,78,
2G1378S30G9795548,27,84,
2G1378S30G9795548,33,57,
2G1378S30G9795548,40,81,
2G1378S30G9795548,45,64,
2G1378S30G9795548,50,73,
2G1378S30G9795548,52,47,
2G1378S30G9795548,56,79,
2G1378S30G9795548,64,90,
1FAHP2F85GG469119,4,70,
1FAHP2F85GG469119,6,91,
1FAHP2F85GG469119,14,57,
1FAHP2F85GG469119,20,96,
1FAHP2F85GG469119,22,74,
1FAHP2F85GG469119,26,67,
1FAHP2F85GG469119,31,97,
1FAHP2F85GG469119,37,51,
1FAHP2F85GG469119,43,91,
1FAHP2F85GG469119,48,95,
1FAHP2F85GG469119,53,87,
1FAHP2F85GG469119,58,59,
1FAHP2F85GG469119,64,96,
1FAHP2F85GG806187,5,92,
1FAHP2F85GG806187,9,95,
1FAHP2F85GG806187,12,77,
1FAHP2F85GG806187,19,61,
1FAHP2F85GG806187,24,97,
1FAHP2F85GG806187,29,91,
1FAHP2F85GG806187,33,79,
1FAHP2F85GG806187,40,99,
1FAHP2F85GG806187,45,93,
1FAHP2F85GG806187,49,56,
1FAHP2F85GG806187,52,56,
1FAHP2F85GG806187,60,96,
1FAHP2F85GG806187,64,76,
1HAS4AKC3GR257613,3,76,
1HAS4AKC3GR257613,10,75,
1HAS4AKC3GR257613,11,91,
1HAS4AKC3GR257613,18,6,Normal Wear
1HAS4AKC3GR257613,21,98,
1HAS4AKC3GR257613,26,67,
1HAS4AKC3GR257613,34,83,
1HAS4AKC3GR257613,38,72,
1HAS4AKC3GR257613,43,58,
1HAS4AKC3GR257613,50,81,
1HAS4AKC3GR257613,55,47,
1HAS4AKC3GR257613,59,70,
1HAS4AKC3GR257613,62,50,
1FAHP2F85GG239911,3,50,
1FAHP2F85GG239911,8,65,
1FAHP2F85GG239911,14,89,
1FAHP2F85GG239911,16,59,
1FAHP2F85GG239911,21,94,
1FAHP2F85GG239911,30,69,
1FAHP2F85GG239911,31,92,
1FAHP2F85GG239911,38,81,
1FAHP2F85GG239911,42,91,
1FAHP2F85GG239911,50,95,
1FAHP2F85GG239911,51,57,
1FAHP2F85GG239911,60,96,
1FAHP2F85GG239911,61,74,
2G1355S30G9783706,2,89,
2G1355S30G9783706,7,69,
2G1355S30G9783706,15,93,
2G1355S30G9783706,16,62,
2G1355S30G9783706,21,54,
2G1355S30G9783706,26,68,
2G1355S30G9783706,34,97,
2G1355S30G9783706,37,57,
2G1355S30G9783706,44,95,
2G1355S30G9783706,46,76,
2G1355S30G9783706,54,98,
2G1355S30G9783706,58,85,
2G1355S30G9783706,65,46,
1FAHP2F85GG313496,5,96,
1FAHP2F85GG313496,10,89,
1FAHP2F85GG313496,12,51,
1FAHP2F85GG313496,17,45,
1FAHP2F85GG313496,25,75,
1FAHP2F85GG313496,26,94,
1FAHP2F85GG313496,34,72,
1FAHP2F85GG313496,40,65,
1FAHP2F85GG313496,45,86,
1FAHP2F85GG313496,50,57,
1FAHP2F85GG313496,51,77,
1FAHP2F85GG313496,56,89,
1FAHP2F85GG313496,64,83,
2G1378S30G9712733,2,55,
2G1378S30G9712733,8,52,
2G1378S30G9712733,13,96,
2G1378S30G9712733,18,98,
2G1378S30G9712733,21,60,
2G1378S30G9712733,29,65,
2G1378S30G9712733,32,83,
2G1378S30G9712733,39,64,
2G1378S30G9712733,44,90,
2G1378S30G9712733,50,48,
2G1378S30G9712733,52,77,
2G1378S30G9712733,60,98,
2G1378S30G9712733,63,87,
2G1355S30G9986238,4,55,
2G1355S30G9986238,9,29,Potential Damage from Road Conditions
2G1355S30G9986238,12,54,
2G1355S30G9986238,18,78,
2G1355S30G9986238,23,89,
2G1355S30G9986238,30,93,
2G1355S30G9986238,32,83,
2G1355S30G9986238,36,94,
2G1355S30G9986238,44,93,
2G1355S30G9986238,49,95,
2G1355S30G9986238,54,72,
2G1355S30G9986238,57,56,
2G1355S30G9986238,61,53,
1HAS4AKC3GR504817,5,95,
1HAS4AKC3GR504817,8,54,
1HAS4AKC3GR504817,11,85,
1HAS4AKC3GR504817,18,64,
1HAS4AKC3GR504817,24,77,
1HAS4AKC3GR504817,30,93,
1HAS4AKC3GR504817,32,91,
1HAS4AKC3GR504817,40,90,
1HAS4AKC3GR504817,45,45,
1HAS4AKC3GR504817,47,49,
1HAS4AKC3GR504817,54,78,
1HAS4AKC3GR504817,59,76,
1HAS4AKC3GR504817,61,80,
1FAHP2F36GG800868,1,46,
1FAHP2F36GG800868,8,97,
1FAHP2F36GG800868,14,76,
1FAHP2F36GG800868,20,45,
1FAHP2F36GG800868,23,52,
1FAHP2F36GG800868,30,63,
1FAHP2F36GG800868,35,66,
1FAHP2F36GG800868,39,64,
1FAHP2F36GG800868,43,60,
1FAHP2F36GG800868,46,70,
1FAHP2F36GG800868,53,81,
1FAHP2F36GG800868,60,45,
1FAHP2F36GG800868,65,49,
1FAHP2F36GG892138,4,59,
1FAHP2F36GG892138,10,96,
1FAHP2F36GG892138,15,79,
1FAHP2F36GG892138,19,95,
1FAHP2F36GG892138,22,22,Excessive Wear from Vehicle Inactivity
1FAHP2F36GG892138,28,54,
1FAHP2F36GG892138,33,46,
1FAHP2F36GG892138,37,64,
1FAHP2F36GG892138,43,74,
1FAHP2F36GG892138,48,99,
1FAHP2F36GG892138,52,99,
1FAHP2F36GG892138,60,90,
1FAHP2F36GG892138,62,47,
2G1378S30G9453897,3,87,
2G1378S30G9453897,9,54,
2G1378S30G9453897,12,81,
2G1378S30G9453897,17,84,
2G1378S30G9453897,25,91,
2G1378S30G9453897,30,77,
2G1378S30G9453897,34,85,
2G1378S30G9453897,39,98,
2G1378S30G9453897,44,94,
2G1378S30G9453897,48,78,
2G1378S30G9453897,52,77,
2G1378S30G9453897,59,81,
2G1378S30G9453897,62,75,
1GKS2AKC3GR478486,2,87,
1GKS2AKC3GR478486,10,58,
