Vin,Make,Model,Model Year,Lesseeid
1FAHP2F85GG806087,Ward,Esca,2014,428
2G1355S30G9347003,Dhavy,Nuze,2018,290
1FAHP2F85GG924173,Ward,Wocus,2018,393
1FAHP1F85GG774643,Jonda,Cord,2014,494
1FAHP2F85GG476622,Dhavy,Robant,2017,354
2G1378S30G9270764,BMC,Mcadia,2015,458
2G1378S30G9421340,Ward,Lexplor,2015,64
2G1145S30G9457361,Rodge,Murango,2016,101
1FAHP1F85GG359813,Jonda,Milot,2018,404
1GKS2AKC3GR686992,Dhavy,Devo,2017,306
1GKS2AKC3GR695173,Jonda,Milot,2017,96
2G1145S30G9535505,Dhavy,Raptiva,2018,374
2G1355S30G9358831,Vissen,Vuke,2015,90
2G1378S30G9621769,Dhavy,Robant,2016,128
2G1145S30G9599766,Lono,Mirus,2017,11
2G1378S30G9504306,Ward,Wocus,2018,477
1GKS2AKC3GR146465,Jonda,Lite,2018,353
2G1145S30G9967775,Lono,Valon,2016,144
1GKS2AKC3GR882168,Rodge,Rallenger,2014,181
1FAHP2F36GG758512,Vissen,Vuke,2014,25
1FAHP2F36GG406216,Lono,Laris,2018,46
1GKS2AKC3GR604360,Jonda,Milot,2016,291
1HAS4AKC3GR908217,Ward,Wedge,2018,433
1FAHP2F85GG717822,Rodge,Rarge,2018,360
2G1145S30G9979446,Rodge,Rarge,2017,353
1FAHP1F85GG553050,Vissen,Nath,2018,21
1FAHP2F36GG988869,Dhavy,Danaro,2015,268
2G1378S30G9285661,BMC,Nukon,2014,396
2G1378S30G9547935,Vissen,Vilta,2016,498
2G1355S30G9326458,Dhavy,Danaro,2016,327
1FAHP1F85GG175600,Jonda,Cord,2018,132
1HAS4AKC3GR247344,Ward,Wocus,2016,128
1HAS4AKC3GR891269,Jonda,Cord,2014,178
2G1378S30G9709443,Jonda,Milot,2017,278
2G1378S30G9922421,Jonda,Cord,2017,343
2G1145S30G9305826,Rodge,Murango,2017,244
2G1355S30G9232669,Lono,Lowlander,2015,422
1FAHP2F85GG442696,Rodge,Rarge,2016,150
1GKS2AKC3GR962763,Vissen,Vilmada,2014,319
1FAHP2F85GG346408,BMC,Nukon,2017,208
1FAHP2F36GG352968,Lono,Mirus,2018,139
1FAHP1F85GG418841,Lono,Mirus,2017,201
1FAHP1F85GG735797,Dhavy,Danaro,2016,40
1GKS2AKC3GR185764,Lono,Lonolla,2018,211
2G1145S30G9973210,Ward,Dex,2015,497
1GKS2AKC3GR893485,Vissen,Naxim,2015,267
1FAHP1F85GG713660,Vissen,Vilta,2015,171
1FAHP1F85GG472642,Dhavy,Nuze,2015,330
2G1145S30G9509988,Vissen,Vilta,2016,370
1HAS4AKC3GR583983,Vissen,Vube,2018,469
1FAHP2F36GG354759,Vissen,Vilta,2018,355
2G1355S30G9524337,Ward,Lexplor,2018,219
2G1378S30G9947043,Lono,Lonolla,2017,399
2G1355S30G9686633,Rodge,Rallenger,2017,65
2G1145S30G9800362,Jonda,Vivic,2018,129
1FAHP1F85GG677696,Lono,Lowlander,2015,96
1FAHP2F36GG829192,BMC,Mcadia,2015,346
2G1145S30G9198231,Vissen,Nath,2017,18
1GKS2AKC3GR506818,Lono,Lamry,2016,80
1FAHP2F36GG495642,Ward,Dex,2015,1
1FAHP2F36GG623518,Vissen,Vilta,2017,392
2G1145S30G9345714,Jonda,Milot,2015,90
1FAHP2F85GG124418,Vissen,Naxim,2016,200
1FAHP2F85GG890333,Lono,Laris,2017,440
1HAS4AKC3GR511352,Rodge,Rallenger,2017,433
1HAS4AKC3GR931656,Ward,Esca,2018,20
1FAHP2F85GG153779,BMC,Nukon,2016,407
1FAHP2F85GG417096,Vissen,Nath,2016,362
1FAHP1F85GG173832,Dhavy,Robant,2017,99
1FAHP1F85GG297654,Rodge,Murango,2017,263
1FAHP2F85GG629642,Vissen,Vube,2014,135
2G1355S30G9814802,Ward,Wedge,2016,403
1FAHP2F36GG335682,Ward,Roarus,2018,289
2G1145S30G9684216,Vissen,Vube,2018,497
1HAS4AKC3GR226762,Vissen,Nath,2014,95
1FAHP2F85GG907254,Vissen,Vilta,2016,396
2G1145S30G9623068,Lono,Lamry,2017,359
2G1378S30G9178247,Jonda,Lite,2016,94
2G1145S30G9903860,Ward,Dex,2016,59
1GKS2AKC3GR952411,Lono,Lowlander,2014,120
1HAS4AKC3GR118810,BMC,Mcadia,2016,139
2G1355S30G9824247,Lono,Valon,2015,247
1FAHP2F85GG125200,Rodge,Murango,2016,170
2G1145S30G9249023,BMC,Mcadia,2014,133
1GKS2AKC3GR432041,Lono,Lamry,2015,8
2G1145S30G9890921,Ward,Dex,2014,421
1FAHP1F85GG211585,Rodge,Rarge,2015,146
2G1378S30G9365163,Vissen,Vilta,2018,282
1FAHP2F36GG369637,Ward,Lexplor,2017,368
2G1378S30G9253053,Vissen,Vube,2014,301
1FAHP2F85GG692287,Rodge,Rarge,2014,313
1HAS4AKC3GR591303,Ward,Wedge,2018,303
1FAHP2F36GG706784,Lono,Laris,2018,353
2G1145S30G9163353,BMC,Mcadia,2016,209
1FAHP2F36GG163520,Ward,Wocus,2016,281
2G1378S30G9259674,Rodge,Rallenger,2017,394
1FAHP2F85GG993800,Dhavy,Nalibu,2017,438
1GKS2AKC3GR197965,Ward,Roarus,2014,148
2G1355S30G9307452,Dhavy,Devo,2017,444
2G1355S30G9376639,Ward,Roarus,2015,264
1HAS4AKC3GR808679,Dhavy,Robant,2017,459
2G1378S30G9905376,Lono,Valon,2015,90
2G1378S30G9454164,Dhavy,Robant,2017,332
1GKS2AKC3GR565595,Dhavy,Nalibu,2015,325
2G1378S30G9796425,Lono,Lowlander,2017,170
1FAHP1F85GG265836,Dhavy,Devo,2018,17
2G1145S30G9251666,Lono,Lamry,2016,135
2G1145S30G9698033,BMC,Yerrain,2016,413
2G1355S30G9744589,Lono,Lamry,2014,225
1FAHP1F85GG249413,Dhavy,Danaro,2016,292
1FAHP2F36GG885787,Rodge,Rarge,2016,212
2G1378S30G9556300,BMC,Yerrain,2016,456
1FAHP2F36GG965829,BMC,Mcadia,2018,128
1FAHP1F85GG561340,Jonda,Milot,2018,287
2G1378S30G9627901,Lono,Laris,2015,418
2G1145S30G9633281,Vissen,Nath,2017,359
1GKS2AKC3GR656332,Ward,Dex,2018,169
1FAHP2F85GG903524,Vissen,Naxim,2017,101
1FAHP1F85GG664703,Rodge,Rarge,2017,61
2G1145S30G9792711,Lono,Laris,2017,431
1FAHP2F85GG680228,Vissen,Vilmada,2014,41
1GKS2AKC3GR224312,Jonda,Vivic,2017,45
2G1378S30G9196556,BMC,Bonvoy,2016,418
2G1378S30G9186377,Ward,Dex,2018,55
1HAS4AKC3GR732470,Dhavy,Raptiva,2016,427
1FAHP1F85GG585275,Dhavy,Devo,2014,260
2G1355S30G9337724,Jonda,Vivic,2014,411
2G1355S30G9535379,BMC,Mcadia,2016,333
1FAHP1F85GG729330,Vissen,Vube,2015,194
2G1355S30G9400002,Vissen,Lurano,2017,477
2G1145S30G9592984,Ward,Esca,2018,133
1FAHP1F85GG770297,BMC,Bonvoy,2014,10
1FAHP2F85GG437742,Ward,Roarus,2017,371
2G1145S30G9128077,Ward,Dex,2014,262
1GKS2AKC3GR297503,Dhavy,Raptiva,2015,451
1FAHP1F85GG817910,Lono,Lowlander,2015,219
1FAHP1F85GG201092,Ward,Roarus,2014,243
1HAS4AKC3GR296227,Jonda,Cord,2015,21
2G1145S30G9456917,Vissen,Lurano,2014,497
2G1355S30G9873507,Rodge,Rallenger,2016,486
1FAHP2F36GG362325,Lono,Valon,2016,157
2G1378S30G9406307,Ward,Dex,2016,184
2G1378S30G9460519,Jonda,Lite,2014,138
2G1145S30G9414704,Rodge,Rarge,2015,69
2G1355S30G9447322,Ward,Wocus,2014,318
2G1378S30G9531806,Vissen,Vilmada,2014,278
1HAS4AKC3GR546874,Lono,Lonolla,2014,63
1FAHP1F85GG166109,Ward,Dex,2018,417
1FAHP2F85GG346579,Vissen,Vilmada,2018,27
1GKS2AKC3GR560039,Vissen,Vuke,2018,110
1FAHP2F85GG880330,Vissen,Nath,2017,134
1FAHP2F36GG477702,Lono,Mirus,2015,374
2G1378S30G9898744,BMC,Yerrain,2017,151
2G1355S30G9275491,Ward,Lexplor,2018,23
2G1145S30G9959304,Dhavy,Devo,2017,263
1HAS4AKC3GR128650,Lono,Laris,2018,499
1FAHP2F85GG570126,Ward,Roarus,2015,132
2G1145S30G9772638,Ward,Wocus,2014,306
2G1378S30G9560455,Dhavy,Nuze,2016,375
2G1355S30G9796542,BMC,Yerrain,2015,494
1FAHP2F36GG371443,Rodge,Rallenger,2015,48
2G1145S30G9387469,Vissen,Vilmada,2014,431
1FAHP1F85GG820639,Ward,Wedge,2018,129
1HAS4AKC3GR642745,Rodge,Rarge,2018,312
1FAHP2F36GG999091,BMC,Nukon,2014,234
2G1355S30G9676729,Dhavy,Raptiva,2016,434
1FAHP2F85GG325330,BMC,Mcadia,2017,288
1GKS2AKC3GR599271,Lono,Mirus,2018,318
1FAHP2F85GG640384,Dhavy,Nalibu,2018,226
1FAHP2F36GG854424,Vissen,Nath,2015,344
1GKS2AKC3GR421706,Dhavy,Devo,2015,130
2G1378S30G9620896,BMC,Bonvoy,2017,274
2G1355S30G9742539,Lono,Lamry,2016,186
1GKS2AKC3GR760766,Vissen,Naxim,2015,170
1FAHP2F36GG174144,Ward,Wedge,2016,410
1HAS4AKC3GR123666,Lono,Lowlander,2018,451
1GKS2AKC3GR568494,Ward,Lexplor,2018,443
1FAHP2F85GG674589,Vissen,Lurano,2017,148
1FAHP2F85GG501750,Ward,Lexplor,2016,0
1FAHP2F85GG810598,Lono,Lamry,2014,265
1FAHP1F85GG978008,Lono,Valon,2017,78
1HAS4AKC3GR848229,Dhavy,Nalibu,2014,76
1FAHP2F85GG728941,Ward,Dex,2016,61
2G1355S30G9424090,Ward,Lexplor,2014,474
1FAHP2F36GG550998,Ward,Lexplor,2014,212
1FAHP1F85GG276198,Ward,Wedge,2018,89
1HAS4AKC3GR917214,Rodge,Murango,2018,79
1FAHP2F36GG537026,Ward,Dex,2018,426
1GKS2AKC3GR561291,Ward,Roarus,2017,305
1GKS2AKC3GR174055,Dhavy,Nuze,2016,378
1FAHP2F85GG893609,Lono,Lowlander,2017,362
1FAHP1F85GG989188,Ward,Dex,2018,252
1GKS2AKC3GR120174,Lono,Mirus,2014,371
1HAS4AKC3GR853142,Dhavy,Devo,2018,56
1FAHP2F36GG283276,Lono,Laris,2014,432
1FAHP1F85GG195136,Jonda,Milot,2016,372
1FAHP1F85GG611997,Dhavy,Nuze,2014,187
1FAHP2F85GG541590,Vissen,Vilta,2017,53
1FAHP2F36GG889796,Rodge,Murango,2017,378
1GKS2AKC3GR658451,Ward,Roarus,2016,78
1GKS2AKC3GR940141,Ward,Roarus,2018,446
2G1378S30G9698814,Lono,Lowlander,2014,470
1FAHP2F36GG664357,Ward,Esca,2015,349
1FAHP1F85GG745009,Rodge,Murango,2018,396
2G1378S30G9896614,Vissen,Vilta,2017,133
2G1355S30G9551201,Dhavy,Raptiva,2018,246
2G1378S30G9958017,Rodge,Rallenger,2015,199
2G1378S30G9568365,Lono,Lonolla,2015,181
1FAHP2F85GG430289,Ward,Dex,2018,174
2G1145S30G9849908,Vissen,Nath,2014,300
2G1145S30G9825164,Dhavy,Nalibu,2017,348
1HAS4AKC3GR443920,Lono,Lowlander,2017,81
1HAS4AKC3GR768566,Ward,Wedge,2014,497
1FAHP2F36GG735995,Vissen,Vuke,2016,281
2G1145S30G9522225,Dhavy,Devo,2018,442
1FAHP1F85GG473670,Vissen,Lurano,2014,322
1GKS2AKC3GR957455,Dhavy,Robant,2017,294
1FAHP2F36GG219575,BMC,Mcadia,2016,249
1HAS4AKC3GR387045,Vissen,Naxim,2014,488
2G1145S30G9589357,Lono,Mirus,2018,378
1FAHP1F85GG124737,Lono,Valon,2018,148
1FAHP1F85GG441854,Vissen,Vube,2014,249
2G1378S30G9736924,Lono,Lowlander,2016,419
2G1145S30G9681585,Ward,Lexplor,2018,449
1GKS2AKC3GR603133,Lono,Mirus,2015,281
1FAHP2F36GG774454,Dhavy,Devo,2018,391
2G1378S30G9565240,Vissen,Vilmada,2016,310
1FAHP2F85GG538485,Lono,Lamry,2017,70
1HAS4AKC3GR987583,Dhavy,Danaro,2018,242
1HAS4AKC3GR471300,Vissen,Nath,2014,483
1GKS2AKC3GR635199,Ward,Esca,2017,252
1FAHP2F85GG875571,BMC,Bonvoy,2016,19
1FAHP1F85GG227901,Dhavy,Devo,2018,197
2G1355S30G9740827,Lono,Mirus,2017,281
1FAHP2F85GG707824,Ward,Lexplor,2015,36
1GKS2AKC3GR175708,Vissen,Naxim,2017,372
1FAHP1F85GG989660,Vissen,Nath,2018,174
1FAHP2F85GG399057,Jonda,Cord,2016,217
2G1378S30G9861338,Jonda,Lite,2014,2
1FAHP2F36GG762114,Lono,Lamry,2017,48
1FAHP1F85GG791887,Dhavy,Nuze,2017,276
1GKS2AKC3GR401421,Dhavy,Nalibu,2016,187
1FAHP2F85GG850096,Vissen,Vilmada,2014,321
2G1145S30G9177381,Dhavy,Nuze,2018,162
1FAHP2F36GG534232,Jonda,Milot,2016,111
1GKS2AKC3GR510864,Lono,Lowlander,2014,441
1GKS2AKC3GR452376,Lono,Lamry,2015,369
2G1378S30G9897931,BMC,Nukon,2018,171
2G1355S30G9633704,Lono,Mirus,2014,97
1FAHP1F85GG236415,Lono,Laris,2016,353
1GKS2AKC3GR872986,Lono,Lowlander,2017,8
2G1145S30G9256319,Rodge,Rarge,2017,367
2G1355S30G9167143,Rodge,Rallenger,2016,271
1GKS2AKC3GR464874,Jonda,Lite,2015,216
1HAS4AKC3GR465805,Ward,Dex,2018,409
1HAS4AKC3GR379239,Lono,Laris,2016,19
2G1378S30G9293833,Jonda,Milot,2014,247
1FAHP1F85GG512979,Vissen,Nath,2015,259
1FAHP2F85GG859842,Ward,Wocus,2015,85
1FAHP1F85GG544222,BMC,Bonvoy,2018,181
1GKS2AKC3GR941606,Vissen,Vilmada,2015,389
2G1378S30G9115851,Dhavy,Devo,2014,69
1FAHP1F85GG379085,Vissen,Naxim,2014,235
1FAHP2F85GG184634,Vissen,Vube,2014,192
1FAHP2F36GG646014,Lono,Lonolla,2016,429
1FAHP2F36GG852923,Rodge,Rallenger,2014,29
2G1145S30G9412110,Vissen,Vuke,2018,407
1FAHP2F85GG497589,Rodge,Murango,2016,94
1GKS2AKC3GR537436,Jonda,Vivic,2016,72
1HAS4AKC3GR374997,Vissen,Nath,2016,313
1FAHP2F85GG758380,BMC,Bonvoy,2016,18
2G1145S30G9507590,Rodge,Murango,2016,304
2G1355S30G9410328,Dhavy,Nalibu,2016,66
1GKS2AKC3GR582800,Vissen,Vuke,2016,407
1FAHP2F36GG875219,Rodge,Rarge,2014,473
1FAHP1F85GG436322,Dhavy,Nuze,2016,4
1FAHP1F85GG167173,Lono,Lamry,2017,363
1HAS4AKC3GR298418,Vissen,Vuke,2014,493
2G1145S30G9973488,Lono,Lamry,2017,188
2G1145S30G9957395,Dhavy,Nalibu,2017,182
2G1355S30G9459277,BMC,Mcadia,2015,306
1FAHP1F85GG844274,Ward,Dex,2016,299
1FAHP2F85GG529266,Jonda,Milot,2017,38
1FAHP2F36GG451452,Dhavy,Devo,2016,190
2G1378S30G9425454,Vissen,Naxim,2016,136
1FAHP2F36GG938739,Lono,Laris,2018,275
2G1355S30G9144620,Ward,Esca,2018,99
1FAHP2F85GG369578,Ward,Dex,2018,63
1HAS4AKC3GR349919,Dhavy,Robant,2018,439
1HAS4AKC3GR317366,BMC,Bonvoy,2015,486
1FAHP1F85GG750217,Vissen,Vilta,2014,356
1FAHP2F85GG264534,Vissen,Vuke,2016,224
2G1378S30G9351790,Jonda,Milot,2015,344
1FAHP1F85GG704049,Vissen,Lurano,2017,367
1FAHP2F85GG631385,Dhavy,Danaro,2018,131
1HAS4AKC3GR541566,Jonda,Vivic,2018,8
1FAHP2F85GG825374,Dhavy,Raptiva,2017,467
1FAHP1F85GG425544,Lono,Lonolla,2014,146
2G1355S30G9460137,Lono,Valon,2017,242
2G1355S30G9324734,Ward,Dex,2017,399
1HAS4AKC3GR849805,Vissen,Lurano,2014,376
1FAHP2F36GG466300,Lono,Lowlander,2016,471
1HAS4AKC3GR978259,Vissen,Lurano,2014,315
1FAHP2F85GG881907,Ward,Wocus,2018,177
2G1145S30G9297379,BMC,Bonvoy,2015,409
1FAHP2F85GG382192,Jonda,Milot,2014,138
1FAHP2F85GG363575,Rodge,Murango,2018,240
1HAS4AKC3GR656393,Vissen,Lurano,2014,439
1HAS4AKC3GR469788,Rodge,Rallenger,2014,64
2G1378S30G9330948,Ward,Wedge,2018,443
1GKS2AKC3GR329117,Vissen,Vilta,2015,23
2G1355S30G9859928,BMC,Bonvoy,2016,39
1HAS4AKC3GR159650,Dhavy,Nuze,2016,236
1FAHP1F85GG806294,Ward,Roarus,2017,429
1HAS4AKC3GR903269,Lono,Valon,2014,336
1FAHP1F85GG628916,BMC,Mcadia,2015,195
1HAS4AKC3GR377621,Vissen,Vube,2015,316
1FAHP2F85GG923998,Rodge,Rarge,2014,485
2G1355S30G9464132,Lono,Lonolla,2018,140
1FAHP2F85GG556890,Lono,Lonolla,2018,465
1FAHP2F36GG417879,Ward,Roarus,2015,155
2G1355S30G9824438,Dhavy,Raptiva,2016,182
2G1378S30G9346795,Rodge,Rallenger,2017,154
2G1145S30G9953853,Dhavy,Danaro,2017,320
1GKS2AKC3GR743749,Rodge,Murango,2015,198
1FAHP1F85GG553983,Dhavy,Robant,2016,471
1GKS2AKC3GR444414,BMC,Bonvoy,2015,246
1GKS2AKC3GR285909,Rodge,Murango,2015,456
2G1378S30G9638138,Vissen,Vube,2014,59
1HAS4AKC3GR829832,Ward,Roarus,2015,297
1FAHP2F36GG232432,Dhavy,Nuze,2016,102
2G1355S30G9264974,Ward,Roarus,2014,245
1GKS2AKC3GR268223,Rodge,Murango,2017,372
2G1355S30G9250951,Dhavy,Robant,2014,186
2G1378S30G9653272,Lono,Laris,2014,73
1FAHP2F36GG628863,Rodge,Murango,2018,3
1GKS2AKC3GR482634,Lono,Lowlander,2014,453
2G1378S30G9200958,Lono,Valon,2018,448
1FAHP2F85GG414786,Vissen,Vuke,2015,335
1HAS4AKC3GR907667,BMC,Nukon,2017,49
1FAHP1F85GG399994,Lono,Lonolla,2017,93
1FAHP2F85GG290914,BMC,Nukon,2018,286
1FAHP2F36GG299214,Vissen,Vube,2015,147
2G1145S30G9778167,Vissen,Vuke,2016,280
1HAS4AKC3GR598074,Rodge,Murango,2016,354
1GKS2AKC3GR251276,Dhavy,Nalibu,2016,211
1FAHP1F85GG245283,Ward,Esca,2016,425
1GKS2AKC3GR678186,Ward,Lexplor,2014,184
2G1355S30G9803285,Rodge,Rallenger,2014,444
1HAS4AKC3GR672151,Dhavy,Nalibu,2016,57
1FAHP1F85GG563406,Lono,Valon,2014,330
1FAHP2F85GG298908,Rodge,Rarge,2014,239
1HAS4AKC3GR490840,BMC,Nukon,2014,93
1FAHP2F36GG177690,Dhavy,Robant,2015,203
1FAHP2F36GG908716,Rodge,Rarge,2014,45
2G1145S30G9859956,Lono,Valon,2018,38
1FAHP2F85GG612956,Dhavy,Raptiva,2018,173
2G1378S30G9301382,Dhavy,Devo,2016,272
2G1355S30G9506158,BMC,Bonvoy,2015,370
1FAHP2F85GG198727,Dhavy,Raptiva,2018,326
2G1145S30G9541982,BMC,Yerrain,2015,195
1GKS2AKC3GR626954,Vissen,Lurano,2014,225
2G1145S30G9617827,Ward,Wedge,2015,484
2G1378S30G9218816,BMC,Nukon,2017,102
1FAHP2F36GG448476,BMC,Yerrain,2017,486
2G1378S30G9752056,Jonda,Milot,2014,64
1FAHP2F36GG572834,Vissen,Naxim,2016,184
2G1355S30G9301195,Vissen,Naxim,2018,290
1HAS4AKC3GR235014,Dhavy,Nalibu,2014,483
1HAS4AKC3GR689791,Rodge,Rallenger,2015,71
2G1378S30G9795548,Vissen,Lurano,2014,233
1FAHP2F85GG469119,Vissen,Naxim,2016,11
1FAHP2F85GG806187,Dhavy,Robant,2014,64
1HAS4AKC3GR257613,BMC,Mcadia,2014,416
1FAHP2F85GG239911,Jonda,Milot,2015,280
2G1355S30G9783706,Vissen,Nath,2014,140
1FAHP2F85GG313496,Lono,Lamry,2015,296
2G1378S30G9712733,Ward,Dex,2015,269
2G1355S30G9986238,Lono,Mirus,2018,424
1HAS4AKC3GR504817,Vissen,Vuke,2018,5
1FAHP2F36GG800868,Rodge,Murango,2018,484
1FAHP2F36GG892138,Rodge,Rallenger,2014,378
2G1378S30G9453897,BMC,Mcadia,2016,166
1GKS2AKC3GR478486,Jonda,Cord,2017,411
2G1355S30G9835174,BMC,Yerrain,2018,374
1HAS4AKC3GR561352,Vissen,Vuke,2014,133
2G1145S30G9411201,Jonda,Lite,2017,313
2G1378S30G9410487,Dhavy,Robant,2015,285
2G1355S30G9619173,Lono,Lonolla,2016,63
1FAHP2F85GG508504,Jonda,Lite,2014,172
2G1145S30G9415758,BMC,Mcadia,2014,381
2G1145S30G9804966,Ward,Roarus,2016,391
2G1378S30G9641209,BMC,Yerrain,2015,158
1GKS2AKC3GR961012,Ward,Roarus,2016,145
2G1145S30G9510856,BMC,Bonvoy,2018,182
2G1378S30G9980395,Dhavy,Raptiva,2018,165
2G1145S30G9578249,Rodge,Murango,2015,380
1GKS2AKC3GR825424,Jonda,Milot,2018,408
1HAS4AKC3GR223824,BMC,Nukon,2016,315
1FAHP1F85GG572691,BMC,Yerrain,2018,247
1FAHP2F85GG169638,Vissen,Naxim,2015,112
1HAS4AKC3GR779217,Jonda,Milot,2014,477
1FAHP1F85GG457718,Ward,Dex,2017,139
2G1378S30G9780898,Ward,Lexplor,2015,461
1GKS2AKC3GR683751,Ward,Lexplor,2015,413
1HAS4AKC3GR290302,Vissen,Vilmada,2016,365
2G1145S30G9159714,Lono,Valon,2018,499
1GKS2AKC3GR504141,Jonda,Lite,2014,478
2G1378S30G9674889,Rodge,Murango,2016,349
1FAHP2F36GG278947,Dhavy,Raptiva,2015,451
1FAHP2F36GG874309,Ward,Wedge,2015,30
1FAHP1F85GG196931,Rodge,Rarge,2017,300
1GKS2AKC3GR867548,Lono,Lonolla,2016,461
2G1378S30G9881814,Ward,Dex,2016,315
1HAS4AKC3GR790338,Ward,Roarus,2016,144
1HAS4AKC3GR630749,Dhavy,Nuze,2017,136
1FAHP1F85GG580305,Dhavy,Nalibu,2017,29
1FAHP1F85GG465591,Jonda,Lite,2017,46
2G1355S30G9146375,Jonda,Lite,2017,7
2G1145S30G9626321,Vissen,Vilta,2017,171
1FAHP2F36GG249712,Ward,Roarus,2016,384
2G1378S30G9820712,BMC,Bonvoy,2016,98
1GKS2AKC3GR419070,Ward,Esca,2017,311
1HAS4AKC3GR693039,Rodge,Murango,2016,225
1HAS4AKC3GR820624,Lono,Lamry,2015,430
2G1355S30G9239107,Vissen,Vube,2016,190
2G1145S30G9765523,Lono,Lonolla,2017,149
1GKS2AKC3GR240829,Rodge,Rarge,2018,293
1FAHP1F85GG971573,Ward,Roarus,2014,131
2G1355S30G9263360,Jonda,Lite,2014,192
2G1355S30G9452356,Lono,Lamry,2017,53
1HAS4AKC3GR840708,Ward,Esca,2014,212
1HAS4AKC3GR378495,Lono,Lonolla,2016,157
2G1355S30G9185977,Vissen,Nath,2015,17
2G1145S30G9726529,Rodge,Rallenger,2018,337
1FAHP2F36GG672085,Dhavy,Nuze,2014,44
2G1355S30G9297132,Vissen,Vuke,2016,484
1FAHP1F85GG164075,Ward,Esca,2018,294
1FAHP1F85GG620314,Vissen,Lurano,2017,364
2G1378S30G9864279,Ward,Lexplor,2017,484
1HAS4AKC3GR619522,Lono,Laris,2014,452
1FAHP2F85GG584572,Vissen,Vilmada,2016,407
1HAS4AKC3GR717844,Jonda,Cord,2016,140
2G1378S30G9535357,Lono,Lonolla,2015,432
1FAHP1F85GG578053,Ward,Wedge,2014,127
2G1378S30G9670411,Rodge,Rallenger,2018,148
1GKS2AKC3GR800946,BMC,Nukon,2016,94
2G1355S30G9942412,Dhavy,Robant,2016,377
1GKS2AKC3GR287917,Lono,Valon,2014,177
1FAHP1F85GG422986,Dhavy,Danaro,2014,80
1FAHP2F85GG939291,Ward,Wocus,2017,297
1HAS4AKC3GR427236,Dhavy,Nuze,2017,123
1GKS2AKC3GR893342,BMC,Bonvoy,2018,77
1FAHP2F36GG742688,Dhavy,Nalibu,2015,219
1HAS4AKC3GR898119,Vissen,Lurano,2015,84
1FAHP2F85GG409112,Jonda,Lite,2014,155
1GKS2AKC3GR327307,Dhavy,Nalibu,2018,206
1FAHP2F36GG637524,Dhavy,Devo,2017,23
1GKS2AKC3GR238289,Dhavy,Devo,2017,409
2G1145S30G9498429,Vissen,Vube,2018,8
1HAS4AKC3GR300317,Rodge,Rallenger,2017,194
2G1355S30G9376885,Lono,Lamry,2017,435
2G1378S30G9811334,Ward,Lexplor,2014,453
2G1145S30G9798838,Ward,Wocus,2016,361
1FAHP2F85GG202528,Jonda,Lite,2014,491
1FAHP1F85GG844251,Dhavy,Devo,2017,127
1GKS2AKC3GR898806,Vissen,Vilmada,2014,323
2G1145S30G9817636,Jonda,Cord,2017,29
2G1145S30G9586192,Dhavy,Danaro,2017,379
1FAHP2F85GG893666,Lono,Lamry,2017,155
2G1145S30G9714525,Lono,Lowlander,2017,5
2G1355S30G9761958,Vissen,Nath,2018,298
1FAHP1F85GG577253,Ward,Lexplor,2016,121
2G1355S30G9689078,Lono,Lamry,2014,467
1HAS4AKC3GR309013,Dhavy,Nalibu,2018,462
1FAHP2F85GG683975,Lono,Lowlander,2015,434
1FAHP2F36GG752922,BMC,Yerrain,2016,39
1FAHP1F85GG779432,Jonda,Lite,2014,233
2G1355S30G9376778,Jonda,Vivic,2015,226
1FAHP2F85GG114781,Vissen,Vube,2016,120
1FAHP2F85GG389494,Ward,Roarus,2016,47
2G1355S30G9467808,Jonda,Lite,2015,311
1FAHP2F36GG547075,Ward,Wocus,2015,471
1FAHP1F85GG174579,Ward,Esca,2016,312
2G1145S30G9487805,Ward,Esca,2014,154
1FAHP2F85GG432608,Jonda,Vivic,2016,38
2G1355S30G9264483,BMC,Yerrain,2014,297
1HAS4AKC3GR499275,BMC,Mcadia,2017,30
2G1355S30G9591072,Jonda,Milot,2015,154
1HAS4AKC3GR340793,Jonda,Milot,2016,478
2G1378S30G9885802,Jonda,Vivic,2015,325
2G1378S30G9741720,Rodge,Rarge,2017,393
2G1378S30G9993794,Lono,Valon,2014,341
2G1145S30G9605595,Ward,Esca,2014,196
1GKS2AKC3GR351973,Lono,Valon,2015,280
1GKS2AKC3GR859513,BMC,Mcadia,2015,416
2G1355S30G9369381,BMC,Bonvoy,2018,377
2G1355S30G9193350,Lono,Laris,2014,3
2G1378S30G9927666,Jonda,Milot,2015,418
1HAS4AKC3GR584209,BMC,Yerrain,2016,221
2G1378S30G9451004,Lono,Lowlander,2015,361
1FAHP1F85GG473814,Ward,Wocus,2014,204
2G1378S30G9316842,Jonda,Lite,2018,295
1FAHP1F85GG369817,Rodge,Rarge,2014,158
1HAS4AKC3GR240514,Jonda,Vivic,2017,386
2G1145S30G9423058,Ward,Wocus,2018,211
1FAHP2F85GG964496,BMC,Bonvoy,2015,341
2G1355S30G9810538,BMC,Mcadia,2015,78
1FAHP2F85GG171433,Lono,Mirus,2015,124
1FAHP2F36GG248505,Jonda,Vivic,2017,247
1FAHP2F36GG902961,Ward,Wedge,2018,125
1HAS4AKC3GR956894,Jonda,Lite,2015,356
1FAHP2F85GG275948,Jonda,Cord,2014,357
1HAS4AKC3GR801191,BMC,Yerrain,2014,62
